Name,Name-Malayalam,Brand,Category,Sub Category,Derived STC-600x600,Created STC-600x600,STC-600x600,Derived STC-1000x1000,Created STC-1000x1000,STC-1000x1000,IMG-1080x1920,Product ID,ST,SD,STC
Sathyamangalam Chilli 1Kg,സത്യമംഗലം മുളക് ഒരു കിലോ,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773383695/Sathyamangalam_Chilli_1Kg_mxgtwj.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773383695/Sathyamangalam_Chilli_1Kg_mxgtwj.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773383695/Sathyamangalam_Chilli_1Kg_mxgtwj.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773383695/Sathyamangalam_Chilli_1Kg_mxgtwj.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773383695/Sathyamangalam_Chilli_1Kg_mxgtwj.png",,217,Sathyamangalam Chilli 1Kg,Sathyamangalam Chilli 1Kg,https://res.cloudinary.com/deehc60xa/image/upload/v1773383695/Sathyamangalam_Chilli_1Kg_mxgtwj.png
Small Onion,ചെറിയ ഉള്ളി,,Fruits & Vegatables,Fruits & Vegatables,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772419515/Small_Onion_eukjfz.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772419515/Small_Onion_eukjfz.png","https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772419515/Small_Onion_eukjfz.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772419515/Small_Onion_eukjfz.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772419515/Small_Onion_eukjfz.png,,218,Small Onion,Small Onion,https://res.cloudinary.com/deehc60xa/image/upload/v1772419515/Small_Onion_eukjfz.png
Smith Jones Ginger Garlic Paste,സ്മിത്ത് ജോൺസ് ഇഞ്ചി വെളുത്തുള്ളി പേസ്റ്റ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772349149/Smith_Jones_Ginger_Garlic_Paste_dnmhdm.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772349149/Smith_Jones_Ginger_Garlic_Paste_dnmhdm.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772349149/Smith_Jones_Ginger_Garlic_Paste_dnmhdm.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349149/Smith_Jones_Ginger_Garlic_Paste_dnmhdm.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349149/Smith_Jones_Ginger_Garlic_Paste_dnmhdm.png",,219,Smith Jones Ginger Garlic Paste,Smith Jones Ginger Garlic Paste,https://res.cloudinary.com/deehc60xa/image/upload/v1772349149/Smith_Jones_Ginger_Garlic_Paste_dnmhdm.png
Stawberry,സ്ട്രോബെറി,,Fruits & Vegatables,Fruits & Vegatables,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1778516811/strawberries.png_htcehz.webp",,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1778516811/strawberries.png_htcehz.webp","https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1778516811/strawberries.png_htcehz.webp",https://res.cloudinary.com/deehc60xa/image/upload/v1778516811/strawberries.png_htcehz.webp,https://res.cloudinary.com/deehc60xa/image/upload/v1778516811/strawberries.png_htcehz.webp,,220,Stawberry,Stawberry,https://res.cloudinary.com/deehc60xa/image/upload/v1778516811/strawberries.png_htcehz.webp
Steel Baby Mug 2 Pcs,സ്റ്റീൽ ബേബി മഗ് 2 പീസ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773383665/Steel_Baby_Mug_2_Pcs_na0m8s.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773383665/Steel_Baby_Mug_2_Pcs_na0m8s.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773383665/Steel_Baby_Mug_2_Pcs_na0m8s.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773383665/Steel_Baby_Mug_2_Pcs_na0m8s.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773383665/Steel_Baby_Mug_2_Pcs_na0m8s.png",,221,Steel Baby Mug 2 Pcs,Steel Baby Mug 2 Pcs,https://res.cloudinary.com/deehc60xa/image/upload/v1773383665/Steel_Baby_Mug_2_Pcs_na0m8s.png
Sun Plus Value Pack,സൺ പ്ലസ് വാല്യു പാക്ക്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773382535/Sun_Plus_Value_Pack_ayqute.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773382535/Sun_Plus_Value_Pack_ayqute.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773382535/Sun_Plus_Value_Pack_ayqute.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382535/Sun_Plus_Value_Pack_ayqute.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382535/Sun_Plus_Value_Pack_ayqute.png",,222,Sun Plus Value Pack,Sun Plus Value Pack,https://res.cloudinary.com/deehc60xa/image/upload/v1773382535/Sun_Plus_Value_Pack_ayqute.png
Sunfeast Farmilts,സൺഫീസ്റ്റ് ഫാർമിലിറ്റ്സ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773382244/Sunfeast_Farmilts_hmrk1g.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773382244/Sunfeast_Farmilts_hmrk1g.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773382244/Sunfeast_Farmilts_hmrk1g.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382244/Sunfeast_Farmilts_hmrk1g.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382244/Sunfeast_Farmilts_hmrk1g.png",,223,Sunfeast Farmilts,Sunfeast Farmilts,https://res.cloudinary.com/deehc60xa/image/upload/v1773382244/Sunfeast_Farmilts_hmrk1g.png
Sunfeast Thin Arrowroot,സൺഫീസ്റ്റ് തിൻ അറോറൂട്ട്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772349150/Thin_Arrowroot_zpgrvh.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772349150/Thin_Arrowroot_zpgrvh.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772349150/Thin_Arrowroot_zpgrvh.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349150/Thin_Arrowroot_zpgrvh.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349150/Thin_Arrowroot_zpgrvh.png",,224,Sunfeast Thin Arrowroot,Sunfeast Thin Arrowroot,https://res.cloudinary.com/deehc60xa/image/upload/v1772349150/Thin_Arrowroot_zpgrvh.png
Sunplus Detergent Powder 4+2 Kg,സൺപ്ലസ് ഡിറ്റർജന്റ് പൊടി 4+2 കിലോ,Sunfeast,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773383665/Sunplus_Detergent_Powder_4_2_Kg_sicmoq.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773383665/Sunplus_Detergent_Powder_4_2_Kg_sicmoq.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773383665/Sunplus_Detergent_Powder_4_2_Kg_sicmoq.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773383665/Sunplus_Detergent_Powder_4_2_Kg_sicmoq.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773383665/Sunplus_Detergent_Powder_4_2_Kg_sicmoq.png",,225,Sunplus Detergent Powder 4+2 Kg,Sunplus Detergent Powder 4+2 Kg,https://res.cloudinary.com/deehc60xa/image/upload/v1773383665/Sunplus_Detergent_Powder_4_2_Kg_sicmoq.png
Super Nova Chilly Power 250g,സൂപ്പർ നോവ ചില്ലി പൗഡർ 250 ഗ്രാം,,Food & Beverages,Biscuits/Cookies,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1774519497/Super_Nova_Chilly_Power_250g_gaowij.png",https://res.cloudinary.com/deehc60xa/image/upload/v1774519497/Super_Nova_Chilly_Power_250g_gaowij.png,https://res.cloudinary.com/deehc60xa/image/upload/v1774519497/Super_Nova_Chilly_Power_250g_gaowij.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774519497/Super_Nova_Chilly_Power_250g_gaowij.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774519497/Super_Nova_Chilly_Power_250g_gaowij.png",,226,Super Nova Chilly Power 250g,Super Nova Chilly Power 250g,https://res.cloudinary.com/deehc60xa/image/upload/v1774519497/Super_Nova_Chilly_Power_250g_gaowij.png
Supernova Coriander Powder,സൂപ്പർനോവ മല്ലി പൊടി,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1774519498/Supernova_Coriander_Powder_owo8j5.png",https://res.cloudinary.com/deehc60xa/image/upload/v1774519498/Supernova_Coriander_Powder_owo8j5.png,https://res.cloudinary.com/deehc60xa/image/upload/v1774519498/Supernova_Coriander_Powder_owo8j5.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774519498/Supernova_Coriander_Powder_owo8j5.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774519498/Supernova_Coriander_Powder_owo8j5.png",,227,Supernova Coriander Powder,Supernova Coriander Powder,https://res.cloudinary.com/deehc60xa/image/upload/v1774519498/Supernova_Coriander_Powder_owo8j5.png
Supernova Turmeric Powder,സൂപ്പർനോവ മഞ്ഞൾ പൊടി,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1774519499/Supernova_Turmeric_Powder_rag2ll.png",https://res.cloudinary.com/deehc60xa/image/upload/v1774519499/Supernova_Turmeric_Powder_rag2ll.png,https://res.cloudinary.com/deehc60xa/image/upload/v1774519499/Supernova_Turmeric_Powder_rag2ll.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774519499/Supernova_Turmeric_Powder_rag2ll.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774519499/Supernova_Turmeric_Powder_rag2ll.png",,228,Supernova Turmeric Powder,Supernova Turmeric Powder,https://res.cloudinary.com/deehc60xa/image/upload/v1774519499/Supernova_Turmeric_Powder_rag2ll.png
Swarnam 100g 4pcs,സ്വർണം 100 ഗ്രാം 4 പീസ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773382349/Swarnam_100g_4pcs_n5znab.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773382349/Swarnam_100g_4pcs_n5znab.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773382349/Swarnam_100g_4pcs_n5znab.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382349/Swarnam_100g_4pcs_n5znab.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382349/Swarnam_100g_4pcs_n5znab.png",,229,Swarnam 100g 4pcs,Swarnam 100g 4pcs,https://res.cloudinary.com/deehc60xa/image/upload/v1773382349/Swarnam_100g_4pcs_n5znab.png
Swarnam Coconut Oil,സ്വർണം തേങ്ങാ എണ്ണ,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772349150/Swarnam_Coconut_Oil_svc6in.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772349150/Swarnam_Coconut_Oil_svc6in.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772349150/Swarnam_Coconut_Oil_svc6in.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349150/Swarnam_Coconut_Oil_svc6in.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349150/Swarnam_Coconut_Oil_svc6in.png",,230,Swarnam Coconut Oil,Swarnam Coconut Oil,https://res.cloudinary.com/deehc60xa/image/upload/v1772349150/Swarnam_Coconut_Oil_svc6in.png
SweetCorn,സ്വീറ്റ് കോർൺ,,Fruits & Vegatables,Fruits & Vegatables,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772362076/SweetCorn_eki8fu.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772362076/SweetCorn_eki8fu.png","https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772362076/SweetCorn_eki8fu.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772362076/SweetCorn_eki8fu.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772362076/SweetCorn_eki8fu.png,,231,SweetCorn,SweetCorn,https://res.cloudinary.com/deehc60xa/image/upload/v1772362076/SweetCorn_eki8fu.png
Switz Samosa Patti,സ്വിറ്റ്സ് സമോസ പട്ടി,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1774519341/Switz_Samosa_Patti_xh6ab2.png",https://res.cloudinary.com/deehc60xa/image/upload/v1774519341/Switz_Samosa_Patti_xh6ab2.png,https://res.cloudinary.com/deehc60xa/image/upload/v1774519341/Switz_Samosa_Patti_xh6ab2.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774519341/Switz_Samosa_Patti_xh6ab2.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774519341/Switz_Samosa_Patti_xh6ab2.png",,232,Switz Samosa Patti,Switz Samosa Patti,https://res.cloudinary.com/deehc60xa/image/upload/v1774519341/Switz_Samosa_Patti_xh6ab2.png
Tamarind Sweet Balls,പുളി മധുര ബോൾസ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1775631267/02_qw16ay.png",https://res.cloudinary.com/deehc60xa/image/upload/v1775631267/02_qw16ay.png,https://res.cloudinary.com/deehc60xa/image/upload/v1775631267/02_qw16ay.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1775631267/02_qw16ay.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1775631267/02_qw16ay.png",,233,Tamarind Sweet Balls,Tamarind Sweet Balls,https://res.cloudinary.com/deehc60xa/image/upload/v1775631267/02_qw16ay.png
Tender Coconut Pulp,ഇളനീർ പൾപ്പ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773382538/Tender_Coconut_Pulp_uqfi2h.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773382538/Tender_Coconut_Pulp_uqfi2h.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773382538/Tender_Coconut_Pulp_uqfi2h.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382538/Tender_Coconut_Pulp_uqfi2h.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382538/Tender_Coconut_Pulp_uqfi2h.png",,234,Tender Coconut Pulp,Tender Coconut Pulp,https://res.cloudinary.com/deehc60xa/image/upload/v1773382538/Tender_Coconut_Pulp_uqfi2h.png
Thadi Sarasa Parilla Syrup,താടി സരസ പരില്ല സിറപ്പ്,Nut-ji,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1774517768/Thadi_Sarasa_Parilla_Syrup_kkmrqb.png",https://res.cloudinary.com/deehc60xa/image/upload/v1774517768/Thadi_Sarasa_Parilla_Syrup_kkmrqb.png,https://res.cloudinary.com/deehc60xa/image/upload/v1774517768/Thadi_Sarasa_Parilla_Syrup_kkmrqb.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774517768/Thadi_Sarasa_Parilla_Syrup_kkmrqb.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774517768/Thadi_Sarasa_Parilla_Syrup_kkmrqb.png",,235,Thadi Sarasa Parilla Syrup,Thadi Sarasa Parilla Syrup,https://res.cloudinary.com/deehc60xa/image/upload/v1774517768/Thadi_Sarasa_Parilla_Syrup_kkmrqb.png
Tide Doble Power 9kg,ടൈഡ് ഡബിൾ പവർ 9 കിലോ,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773382539/Tide_Doble_Power_9kg_vawzqy.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773382539/Tide_Doble_Power_9kg_vawzqy.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773382539/Tide_Doble_Power_9kg_vawzqy.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382539/Tide_Doble_Power_9kg_vawzqy.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382539/Tide_Doble_Power_9kg_vawzqy.png",,236,Tide Doble Power 9kg,Tide Doble Power 9kg,https://res.cloudinary.com/deehc60xa/image/upload/v1773382539/Tide_Doble_Power_9kg_vawzqy.png
Tomato,തക്കാളി,,Fruits & Vegatables,Fruits & Vegatables,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772362077/Tomato_li0jmf.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772362077/Tomato_li0jmf.png","https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772362077/Tomato_li0jmf.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772362077/Tomato_li0jmf.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772362077/Tomato_li0jmf.png,,237,Tomato,Tomato,https://res.cloudinary.com/deehc60xa/image/upload/v1772362077/Tomato_li0jmf.png
Totapuri Mango,തോട്ടാപുരി മാങ്ങ,,Fruits & Vegatables,Fruits & Vegatables,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772362078/Totapuri_Mango_jvdlsw.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772362078/Totapuri_Mango_jvdlsw.png","https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772362078/Totapuri_Mango_jvdlsw.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772362078/Totapuri_Mango_jvdlsw.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772362078/Totapuri_Mango_jvdlsw.png,,238,Totapuri Mango,Totapuri Mango,https://res.cloudinary.com/deehc60xa/image/upload/v1772362078/Totapuri_Mango_jvdlsw.png
Ujala Fastwash Soap 150g,ഉജാല ഫാസ്റ്റ് വാഷ് സോപ്പ് 150 ഗ്രാം,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773382145/Ujala_Fastwash_Soap_150g_fvzrlz.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773382145/Ujala_Fastwash_Soap_150g_fvzrlz.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773382145/Ujala_Fastwash_Soap_150g_fvzrlz.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382145/Ujala_Fastwash_Soap_150g_fvzrlz.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382145/Ujala_Fastwash_Soap_150g_fvzrlz.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773649157/2151945502_1_zlm3jr.jpg,239,Ujala Fastwash Soap 150g,Ujala Fastwash Soap 150g,https://res.cloudinary.com/deehc60xa/image/upload/v1773382145/Ujala_Fastwash_Soap_150g_fvzrlz.png
Ujala Powder 5kg,ഉജാല പൊടി 5 കിലോ,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773382540/Ujala_Powder_5kg_cupg00.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773382540/Ujala_Powder_5kg_cupg00.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773382540/Ujala_Powder_5kg_cupg00.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382540/Ujala_Powder_5kg_cupg00.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382540/Ujala_Powder_5kg_cupg00.png",,240,Ujala Powder 5kg,Ujala Powder 5kg,https://res.cloudinary.com/deehc60xa/image/upload/v1773382540/Ujala_Powder_5kg_cupg00.png
Unitaste Chemba Puttu,യൂണിറ്റേസ്റ്റ് ചെമ്പ പുട്ടുപൊടി,,Selfcare,Selfcare,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773379471/Unitaste_Chemba_Puttu_ddqzdg.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773379471/Unitaste_Chemba_Puttu_ddqzdg.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773379471/Unitaste_Chemba_Puttu_ddqzdg.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773379471/Unitaste_Chemba_Puttu_ddqzdg.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773379471/Unitaste_Chemba_Puttu_ddqzdg.png",,240,Unitaste Chemba Puttu,Unitaste Chemba Puttu,https://res.cloudinary.com/deehc60xa/image/upload/v1773379471/Unitaste_Chemba_Puttu_ddqzdg.png
Unitaste Easy Palappam Mix,യൂണിറ്റേസ്റ്റ് ഈസി പാലപ്പം മിക്സ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773382540/Ujala_Powder_5kg_cupg00.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773382540/Ujala_Powder_5kg_cupg00.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773382540/Ujala_Powder_5kg_cupg00.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382540/Ujala_Powder_5kg_cupg00.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382540/Ujala_Powder_5kg_cupg00.png",,240,Unitaste Easy Palappam Mix,Unitaste Easy Palappam Mix,https://res.cloudinary.com/deehc60xa/image/upload/v1773382540/Ujala_Powder_5kg_cupg00.png
Unitaste Puttu Podi,യൂണിറ്റേസ്റ്റ് പുട്ടുപൊടി,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773379471/Unitaste_Easy_Palappam_Mix_tft39b.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773379471/Unitaste_Easy_Palappam_Mix_tft39b.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773379471/Unitaste_Easy_Palappam_Mix_tft39b.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773379471/Unitaste_Easy_Palappam_Mix_tft39b.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773379471/Unitaste_Easy_Palappam_Mix_tft39b.png",,240,Unitaste Puttu Podi,Unitaste Puttu Podi,https://res.cloudinary.com/deehc60xa/image/upload/v1773379471/Unitaste_Easy_Palappam_Mix_tft39b.png
Unitaste Rice Powder,യൂണിറ്റേസ്റ്റ് അരിപൊടി,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773379471/Unitaste_Puttu_Podi_qwha4v.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773379471/Unitaste_Puttu_Podi_qwha4v.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773379471/Unitaste_Puttu_Podi_qwha4v.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773379471/Unitaste_Puttu_Podi_qwha4v.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773379471/Unitaste_Puttu_Podi_qwha4v.png",,240,Unitaste Rice Powder,Unitaste Rice Powder,https://res.cloudinary.com/deehc60xa/image/upload/v1773379471/Unitaste_Puttu_Podi_qwha4v.png
Unitaste Roasted Uppma Rava,യൂണിറ്റേസ്റ്റ് റോസ്റ്റഡ് ഉപ്പുമ റവ,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773379471/Unitaste_Rice_Powder_qdakna.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773379471/Unitaste_Rice_Powder_qdakna.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773379471/Unitaste_Rice_Powder_qdakna.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773379471/Unitaste_Rice_Powder_qdakna.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773379471/Unitaste_Rice_Powder_qdakna.png",,240,Unitaste Roasted Uppma Rava,Unitaste Roasted Uppma Rava,https://res.cloudinary.com/deehc60xa/image/upload/v1773379471/Unitaste_Rice_Powder_qdakna.png
